,data_product_id,content_comment,lower_comment,decoded_comment,translated_comment
2101,6258,"Da mình mỗi lần ngủ dạy hay bị nhờn trên mũi â, nhưng mình xài sản phẩm này ,đợt này nó hết hẵng lun cả nhà. Lợi ích thiệt, bao an tâm, chia sẻ co ả nhà cùng dùng","da mình mỗi lần ngủ dạy hay bị nhờn trên mũi â, nhưng mình xài sản phẩm này ,đợt này nó hết hẵng lun cả nhà. lợi ích thiệt, bao an tâm, chia sẻ co ả nhà cùng dùng","da mình mỗi lần ngủ dạy hay bị nhờn trên mũi â, nhưng mình xài sản phẩm này ,đợt này nó hết hẵng lun cả nhà. lợi ích thiệt, bao an tâm, chia sẻ co ả nhà cùng dùng",nan
2102,6258,"Kem chống nắng đỉnh ghê ấy, thấm nhanh, da mình là kiểu chảo dầu nên mình không thích lớp finish bóng. Appy em này lên da rất khô thoáng và kiềm dầu đỉnh. Với do da mình ngăm nên mình không thích nâng tone. Cuối cùng cũng tìm được kcn phù hợp cho da treatment.","kem chống nắng đỉnh ghê ấy, thấm nhanh, da mình là kiểu chảo dầu nên mình không thích lớp finish bóng. appy em này lên da rất khô thoáng và kiềm dầu đỉnh. với do da mình ngăm nên mình không thích nâng tone. cuối cùng cũng tìm được kcn phù hợp cho da treatment.","kem chống nắng đỉnh ghê ấy, thấm nhanh, da mình là kiểu chảo dầu nên mình không thích lớp finish bóng. appy em này lên da rất khô thoáng và kiềm dầu đỉnh. với do da mình ngăm nên mình không thích nâng tone. cuối cùng cũng tìm được kem chống nắng phù hợp cho da treatment.",nan
2103,6258,Tối qua mình mua lúc 5g thì 6g mấy đã nhận được. Ship nhanh lắm. Hàng chính hãng nha. Tem guarantee đầy đủ. Sức lên da thấm nhanh kinh khủng. Bình thường mình sức kcn hãng khác (mắc hơn gấp 3 giá) vậy mà kem không thấm nhanh như loại này. Kcn không có mùi nên mình thích lắm. Kềm dầu tốt cực kỳ. Nói chung kcn này là chân ái của mình nha,tối qua mình mua lúc 5g thì 6g mấy đã nhận được. ship nhanh lắm. hàng chính hãng nha. tem guarantee đầy đủ. sức lên da thấm nhanh kinh khủng. bình thường mình sức kcn hãng khác (mắc hơn gấp 3 giá) vậy mà kem không thấm nhanh như loại này. kcn không có mùi nên mình thích lắm. kềm dầu tốt cực kỳ. nói chung kcn này là chân ái của mình nha,tối qua mình mua lúc 5g thì 6g mấy đã nhận được. ship nhanh lắm. hàng chính hãng nha. tem guarantee đầy đủ. sức lên da thấm nhanh kinh khủng. bình thường mình sức kem chống nắng hãng khác (mắc hơn gấp 3 giá) vậy mà kem không thấm nhanh như loại này. kem chống nắng không có mùi nên mình thích lắm. kềm dầu tốt cực kỳ. nói chung kem chống nắng này là chân ái của mình nha,nan
2104,6258,Sp cực kì tốt thấm nhanh,sp cực kì tốt thấm nhanh,sản phẩm cực kì tốt thấm nhanh,nan
2105,6258,"tuyệt vời lắm , các bạn có da dầu nên thử, mới bôi lên thì còn hơi rít rít tầm 10 15 phút là khô tạo lớp màn mịn mịn nha","tuyệt vời lắm , các bạn có da dầu nên thử, mới bôi lên thì còn hơi rít rít tầm 10 15 phút là khô tạo lớp màn mịn mịn nha","tuyệt vời lắm , các bạn có da dầu nên thử, mới bôi lên thì còn hơi rít rít tầm 10 15 phút là khô tạo lớp màn mịn mịn nha",nan
2106,6258,"Thoa lên da thấm rất nhanh, kiềm dầu rất tốt. Mua từ tháng 6 dùng đến nay được 7 tháng rồi nhưng vẫn còn. Chai dạng pum ra rất vệ sinh nữa.","thoa lên da thấm rất nhanh, kiềm dầu rất tốt. mua từ tháng 6 dùng đến nay được 7 tháng rồi nhưng vẫn còn. chai dạng pum ra rất vệ sinh nữa.","thoa lên da thấm rất nhanh, kiềm dầu rất tốt. mua từ tháng 6 dùng đến nay được 7 tháng rồi nhưng vẫn còn. chai dạng pum ra rất vệ sinh nữa.",nan
2107,6258,"Sản phẩm tốt, KCN đỉnh cao không nặng mặt ko bí mặt không vón như laroche, kiềm dầu suốt một ngày","sản phẩm tốt, kcn đỉnh cao không nặng mặt ko bí mặt không vón như laroche, kiềm dầu suốt một ngày","sản phẩm tốt, kem chống nắng đỉnh cao không nặng mặt không bí mặt không vón như laroche, kiềm dầu suốt một ngày",nan
2108,6258,Mình tìm mua sản phẩm trên Shopee thấy khá hài lòng về giao hàng lẫn sản phẩm. Cho 5 ***** sao,mình tìm mua sản phẩm trên shopee thấy khá hài lòng về giao hàng lẫn sản phẩm. cho 5 ***** sao,mình tìm mua sản phẩm trên shopee thấy khá hài lòng về giao hàng lẫn sản phẩm. cho 5 ***** sao,nan
2109,6258,"Xài được đúng một loại này,chất lượng lắm, thích qua à,vừa không bị nám da nữa vừa làm kem nên cũng được.Hợp với tone da","xài được đúng một loại này,chất lượng lắm, thích qua à,vừa không bị nám da nữa vừa làm kem nên cũng được.hợp với tone da","xài được đúng một loại này,chất lượng lắm, thích qua à,vừa không bị nám da nữa vừa làm kem nên cũng được.hợp với tone da",nan
2110,6258,"Đay là kêm chống nắng tôi thích nhất từ trước tới giờ ,rất thích hợp cho da nhạy cảm như tôi.Thoa rất mịn và đều màu","đay là kêm chống nắng tôi thích nhất từ trước tới giờ ,rất thích hợp cho da nhạy cảm như tôi.thoa rất mịn và đều màu","đay là kêm chống nắng tôi thích nhất từ trước tới giờ ,rất thích hợp cho da nhạy cảm như tôi.thoa rất mịn và đều màu",nan
2111,6258,"Đúng là sản phẩm chất lượng,mới xài và tuần mà không còn nhờn luôn. Vừa chống nắng cho da nữa chứ.Tiện lợi thật.Tối rất thích","đúng là sản phẩm chất lượng,mới xài và tuần mà không còn nhờn luôn. vừa chống nắng cho da nữa chứ.tiện lợi thật.tối rất thích","đúng là sản phẩm chất lượng,mới xài và tuần mà không còn nhờn luôn. vừa chống nắng cho da nữa chứ.tiện lợi thật.tối rất thích",nan
2112,6258,"Da mình xài thấy kiềm dầu rất ok, chất kem thấm nhanh mỏng nhẹ","da mình xài thấy kiềm dầu rất ok, chất kem thấm nhanh mỏng nhẹ","da mình xài thấy kiềm dầu rất ok, chất kem thấm nhanh mỏng nhẹ",nan
2113,6258,Đã mua lần 2 sử dụng ok nhất trong các loại kem chống nắng mà m đã sử dụng. Giá hơi đăt thiệt,đã mua lần 2 sử dụng ok nhất trong các loại kem chống nắng mà m đã sử dụng. giá hơi đăt thiệt,đã mua lần 2 sử dụng ok nhất trong các loại kem chống nắng mà mình đã sử dụng. giá hơi đăt thiệt,nan
2114,6258,"Laọi này xài siêu thích luôn ý, thoa lên thấm vào da nhanh cực, ko bết rít","laọi này xài siêu thích luôn ý, thoa lên thấm vào da nhanh cực, ko bết rít","laọi này xài siêu thích luôn ý, thoa lên thấm vào da nhanh cực, không bết rít",nan
2115,6258,"KCN ko kiềm dầu tốt đâu mn và cũng hiệu quả trong 2h , gần 450k có nhiều lựa chọn hơn nha","kcn ko kiềm dầu tốt đâu mn và cũng hiệu quả trong 2h , gần 450k có nhiều lựa chọn hơn nha","kem chống nắng không kiềm dầu tốt đâu mọi người và cũng hiệu quả trong 2h , gần 450k có nhiều lựa chọn hơn nha",nan
2116,6258,"Chất kem siêu thích, mỏng, nhẹ, không nhờn rít. Apply lên da thấm cực nhanh, mình da dầu hỗn hợp xài em này không bị đổ dầu, cho cảm giác mịn mịn như thoa phấn. Vote 5*.","chất kem siêu thích, mỏng, nhẹ, không nhờn rít. apply lên da thấm cực nhanh, mình da dầu hỗn hợp xài em này không bị đổ dầu, cho cảm giác mịn mịn như thoa phấn. vote 5*.","chất kem siêu thích, mỏng, nhẹ, không nhờn rít. apply lên da thấm cực nhanh, mình da dầu hỗn hợp xài em này không bị đổ dầu, cho cảm giác mịn mịn như thoa phấn. vote 5*.",nan
2117,6258,"Sp kiềm dầu tốt, chất kem lỏng nên thấm khá nhanh vào da, k bị bí da nặng mặt, kem k nâng tone da nên mình rất thích. Mới bôi lên da có nghe mùi cồn 1 xí. Bạn nào da nhiều dầu nên thử nha, bao nghiện","sp kiềm dầu tốt, chất kem lỏng nên thấm khá nhanh vào da, k bị bí da nặng mặt, kem k nâng tone da nên mình rất thích. mới bôi lên da có nghe mùi cồn 1 xí. bạn nào da nhiều dầu nên thử nha, bao nghiện","sản phẩm kiềm dầu tốt, chất kem lỏng nên thấm khá nhanh vào da, không bị bí da nặng mặt, kem không nâng tone da nên mình rất thích. mới bôi lên da có nghe mùi cồn 1 xí. bạn nào da nhiều dầu nên thử nha, bao nghiện",nan
2118,6258,"Mình đang treatment, loay hoay tìm kcn phù hợp với da mãi đến khi gặp eucerin thì như tìm được chân ái. Da mình siêu dầu, trước đây dùng nhiều loại kcn nhưng vẫn ko ưng, đã từng xài Laroche nhưng hay bị vón và vẫn có đổ dầu 1 ít. Giờ xài eucerin thì khô ráo, ko còn cảm giác bóng bóng, nhớt nhớt khó chịu nữa. Sản phẩm tuy hơi có mùi cồn nhưng 1 lát sau là hết. Sẽ dùng lâu dài","mình đang treatment, loay hoay tìm kcn phù hợp với da mãi đến khi gặp eucerin thì như tìm được chân ái. da mình siêu dầu, trước đây dùng nhiều loại kcn nhưng vẫn ko ưng, đã từng xài laroche nhưng hay bị vón và vẫn có đổ dầu 1 ít. giờ xài eucerin thì khô ráo, ko còn cảm giác bóng bóng, nhớt nhớt khó chịu nữa. sản phẩm tuy hơi có mùi cồn nhưng 1 lát sau là hết. sẽ dùng lâu dài","mình đang treatment, loay hoay tìm kem chống nắng phù hợp với da mãi đến khi gặp eucerin thì như tìm được chân ái. da mình siêu dầu, trước đây dùng nhiều loại kem chống nắng nhưng vẫn không ưng, đã từng xài laroche nhưng hay bị vón và vẫn có đổ dầu 1 ít. giờ xài eucerin thì khô ráo, không còn cảm giác bóng bóng, nhớt nhớt khó chịu nữa. sản phẩm tuy hơi có mùi cồn nhưng 1 lát sau là hết. sẽ dùng lâu dài",nan
2119,6258,Mình nhận hàng thấy rất ưng sâm phẩm chính hãng nè,mình nhận hàng thấy rất ưng sâm phẩm chính hãng nè,mình nhận hàng thấy rất ưng sâm phẩm chính hãng nè,nan
2120,6258,Mình mới mua kem chống nắng không bóng dầu xài thật thít ! Nên mua nha mọi người,mình mới mua kem chống nắng không bóng dầu xài thật thít ! nên mua nha mọi người,mình mới mua kem chống nắng không bóng dầu xài thật thít ! nên mua nha mọi người,nan
2121,6258,mới sd..da hhtd & nó k kiem dầu.. trời nóng sd khá khó chịu nhưng đc cái k nâng tông da thoa mau thấm..se can nhắc,mới sd..da hhtd & nó k kiem dầu.. trời nóng sd khá khó chịu nhưng đc cái k nâng tông da thoa mau thấm..se can nhắc,mới sử dụng..da hỗn hợp thiên dầu & nó không kiem dầu.. trời nóng sử dụng khá khó chịu nhưng được cái không nâng tông da thoa mau thấm..se can nhắc,nan
2122,6258,"Loại mới này chất kem vàng hơn mẫu cũ, không nâng tông, Da mình là hỗn hợp thiên dầu và loại này không hề kiềm dầu trên da mình tí nào,,","loại mới này chất kem vàng hơn mẫu cũ, không nâng tông, da mình là hỗn hợp thiên dầu và loại này không hề kiềm dầu trên da mình tí nào,,","loại mới này chất kem vàng hơn mẫu cũ, không nâng tông, da mình là hỗn hợp thiên dầu và loại này không hề kiềm dầu trên da mình tí nào,,",nan
2123,6258,"Da mình dầu, dùng thấy không bị bết hay vón cục. Sẽ tiếp tục dùng loại này","da mình dầu, dùng thấy không bị bết hay vón cục. sẽ tiếp tục dùng loại này","da mình dầu, dùng thấy không bị bết hay vón cục. sẽ tiếp tục dùng loại này",nan
2124,6258,Giao hàng nhanh đống goi kỷ chất kem thì chưa dùng nên chưa biết thế nào nên cho bốn ⭐️⭐️⭐️⭐️,giao hàng nhanh đống goi kỷ chất kem thì chưa dùng nên chưa biết thế nào nên cho bốn ⭐️⭐️⭐️⭐️,giao hàng nhanh đống goi kỷ chất kem thì chưa dùng nên chưa biết thế nào nên cho bốn ⭐️⭐️⭐️⭐️,nan
2125,6258,sao kì này mình mua lại chất kem lại vàng hơn kì trước nhiều vậy ạ,sao kì này mình mua lại chất kem lại vàng hơn kì trước nhiều vậy ạ,sao kì này mình mua lại chất kem lại vàng hơn kì trước nhiều vậy ạ,nan
2126,6258,ủa sao mjh mua hoá đơn trên 1tr2 mà không thấy tặng xịt dưỡng ta?????,ủa sao mjh mua hoá đơn trên 1tr2 mà không thấy tặng xịt dưỡng ta?????,ủa sao mjh mua hoá đơn trên 1tr2 mà không thấy tặng xịt dưỡng ta?????,nan
2127,6258,"Đã sd 3 chai,kem chống nắng này kiềm dầu thua Larocheposay 1 tí tẹo,nhưng kcn eucerrin này mỏng nhẹ,không bí da,không gây nặng mặt,kiềm dầu cũng tạm ổn,nói chung ok,mình sẽ tiếp tục sd kcn eucerin","đã sd 3 chai,kem chống nắng này kiềm dầu thua larocheposay 1 tí tẹo,nhưng kcn eucerrin này mỏng nhẹ,không bí da,không gây nặng mặt,kiềm dầu cũng tạm ổn,nói chung ok,mình sẽ tiếp tục sd kcn eucerin","đã sử dụng 3 chai,kem chống nắng này kiềm dầu thua larocheposay 1 tí tẹo,nhưng kem chống nắng eucerrin này mỏng nhẹ,không bí da,không gây nặng mặt,kiềm dầu cũng tạm ổn,nói chung ok,mình sẽ tiếp tục sử dụng kem chống nắng eucerin",nan
2128,6258,Mỏng nhẹ thấm nhanh không nâng tông rất tự nhiên .,mỏng nhẹ thấm nhanh không nâng tông rất tự nhiên .,mỏng nhẹ thấm nhanh không nâng tông rất tự nhiên .,nan
2129,6258,"mua xong rồi mà giá giảm nhiều thế huhu, dạng kem mà lại ko nhờn dính, ko màu, da mụn hỗn hợp dầu hơi nhạy cảm như mình thấy ok","mua xong rồi mà giá giảm nhiều thế huhu, dạng kem mà lại ko nhờn dính, ko màu, da mụn hỗn hợp dầu hơi nhạy cảm như mình thấy ok","mua xong rồi mà giá giảm nhiều thế huhu, dạng kem mà lại không nhờn dính, không màu, da mụn hỗn hợp dầu hơi nhạy cảm như mình thấy ok",nan
2130,6258,"Dùng lâu rồi giờ mới biết đánh giá sp. Thực sự sp này cực hợp với da bóng nhờn, hay nổi mụn như mình nè. Kiềm dầu khá tốt và ko bật tông da","dùng lâu rồi giờ mới biết đánh giá sp. thực sự sp này cực hợp với da bóng nhờn, hay nổi mụn như mình nè. kiềm dầu khá tốt và ko bật tông da","dùng lâu rồi giờ mới biết đánh giá sản phẩm. thực sự sản phẩm này cực hợp với da bóng nhờn, hay nổi mụn như mình nè. kiềm dầu khá tốt và không bật tông da",nan
